[0.010s][info][class,load] opened: /Library/Java/JavaVirtualMachines/jdk-11.jdk/Contents/Home/lib/modules
[0.431s][info][class,load] com.sun.naming.internal.VersionHelper$$Lambda$88/0x00000008400ae040 source: com.sun.naming.internal.VersionHelper
[0.432s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400ae440 source: java.lang.invoke.LambdaForm
[0.432s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400ad840 source: java.lang.invoke.LambdaForm
[0.433s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400adc40 source: java.lang.invoke.LambdaForm
[0.433s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400ad040 source: java.lang.invoke.LambdaForm
[0.433s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400ad440 source: java.lang.invoke.LambdaForm
[0.434s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400ac840 source: java.lang.invoke.LambdaForm
[0.434s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400acc40 source: java.lang.invoke.LambdaForm
[0.434s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400ac040 source: java.lang.invoke.LambdaForm
[0.435s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400ac440 source: java.lang.invoke.LambdaForm
[0.435s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400ab840 source: java.lang.invoke.LambdaForm
[0.435s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400abc40 source: java.lang.invoke.LambdaForm
[0.436s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400ab040 source: java.lang.invoke.LambdaForm
[0.436s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400ab440 source: java.lang.invoke.LambdaForm
[0.437s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400aa840 source: java.lang.invoke.LambdaForm
[0.437s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400aac40 source: java.lang.invoke.LambdaForm
[0.438s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400aa040 source: java.lang.invoke.LambdaForm
[0.438s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLL source: jrt:/java.base
[0.439s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400aa440 source: java.lang.invoke.LambdaForm
[0.439s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLL source: jrt:/java.base
[0.440s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400a9840 source: java.lang.invoke.LambdaForm
[0.441s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400a9c40 source: java.lang.invoke.LambdaForm
[0.441s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLLL source: jrt:/java.base
[0.442s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000008400c0040 source: java.lang.invoke.LambdaForm
[0.443s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400c0440 source: java.lang.invoke.LambdaForm
[0.443s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLLLL source: jrt:/java.base
[0.443s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000008400c0840 source: java.lang.invoke.LambdaForm
[0.444s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400c0c40 source: java.lang.invoke.LambdaForm
[0.445s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000008400c1040 source: java.lang.invoke.LambdaForm
[0.445s][info][class,load] java.lang.invoke.LambdaForm$BMH/0x00000008400c1440 source: java.lang.invoke.LambdaForm
[0.445s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400c1840 source: java.lang.invoke.LambdaForm
[0.446s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400c1c40 source: java.lang.invoke.LambdaForm
[0.446s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400c2040 source: java.lang.invoke.LambdaForm
[0.446s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLI source: jrt:/java.base
[0.447s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000008400c2440 source: java.lang.invoke.LambdaForm
[0.447s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400c2840 source: java.lang.invoke.LambdaForm
[0.447s][info][class,load] java.lang.invoke.ClassSpecializer$Factory$1Var source: shared objects file
[0.449s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLII source: __JVM_DefineClass__
[0.449s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000008400c2c40 source: java.lang.invoke.LambdaForm
[0.450s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400c3040 source: java.lang.invoke.LambdaForm
[0.451s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLIIL source: __JVM_DefineClass__
[0.451s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000008400c3440 source: java.lang.invoke.LambdaForm
[0.452s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400c3840 source: java.lang.invoke.LambdaForm
[0.453s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLIILL source: __JVM_DefineClass__
[0.453s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000008400c3c40 source: java.lang.invoke.LambdaForm
[0.454s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400c4040 source: java.lang.invoke.LambdaForm
[0.455s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLIILLL source: __JVM_DefineClass__
[0.456s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000008400c4440 source: java.lang.invoke.LambdaForm
[0.456s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400c4840 source: java.lang.invoke.LambdaForm
[0.458s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLIILLLL source: __JVM_DefineClass__
[0.458s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000008400c4c40 source: java.lang.invoke.LambdaForm
[0.459s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000008400c5040 source: java.lang.invoke.LambdaForm
[0.459s][info][class,load] java.io.FileNotFoundException source: jrt:/java.base
[0.459s][info][class,load] java.util.Hashtable$KeySet source: jrt:/java.base
[0.460s][info][class,load] javax.naming.spi.NamingManager source: jrt:/java.naming
[0.460s][info][class,load] javax.naming.spi.InitialContextFactory source: jrt:/java.naming
[0.460s][info][class,load] com.sun.jndi.dns.DnsContextFactory source: jrt:/jdk.naming.dns
[0.460s][info][class,load] java.net.MalformedURLException source: jrt:/java.base
[0.460s][info][class,load] javax.naming.ConfigurationException source: jrt:/java.naming
[0.461s][info][class,load] com.sun.jndi.toolkit.url.Uri source: jrt:/java.naming
[0.461s][info][class,load] com.sun.jndi.dns.DnsUrl source: jrt:/jdk.naming.dns
[0.462s][info][class,load] javax.naming.spi.Resolver source: jrt:/java.naming
[0.462s][info][class,load] com.sun.jndi.toolkit.ctx.PartialCompositeContext source: jrt:/java.naming
[0.462s][info][class,load] com.sun.jndi.toolkit.ctx.ComponentContext source: jrt:/java.naming
[0.462s][info][class,load] com.sun.jndi.toolkit.ctx.AtomicContext source: jrt:/java.naming
[0.462s][info][class,load] com.sun.jndi.toolkit.ctx.PartialCompositeDirContext source: jrt:/java.naming
[0.462s][info][class,load] com.sun.jndi.toolkit.ctx.ComponentDirContext source: jrt:/java.naming
[0.462s][info][class,load] com.sun.jndi.dns.DnsContext source: jrt:/jdk.naming.dns
[0.463s][info][class,load] sun.net.dns.ResolverConfiguration source: jrt:/java.base
[0.463s][info][class,load] sun.net.dns.ResolverConfigurationImpl source: jrt:/java.base
[0.463s][info][class,load] sun.net.dns.ResolverConfigurationImpl$4 source: jrt:/java.base
[0.463s][info][class,load] sun.net.dns.ResolverConfiguration$Options source: jrt:/java.base
[0.463s][info][class,load] sun.net.dns.OptionsImpl source: jrt:/java.base
[0.463s][info][class,load] sun.net.dns.ResolverConfigurationImpl$1 source: jrt:/java.base
[0.463s][info][class,load] java.io.FileReader source: jrt:/java.base
[0.463s][info][class,load] sun.net.dns.ResolverConfigurationImpl$2 source: jrt:/java.base
[0.464s][info][class,load] sun.net.dns.ResolverConfigurationImpl$3 source: jrt:/java.base
[0.465s][info][class,load] javax.naming.Name source: jrt:/java.naming
[0.465s][info][class,load] javax.naming.NameParser source: jrt:/java.naming
[0.465s][info][class,load] javax.naming.OperationNotSupportedException source: jrt:/java.naming
[0.465s][info][class,load] javax.naming.InvalidNameException source: jrt:/java.naming
[0.465s][info][class,load] javax.naming.directory.Attribute source: jrt:/java.naming
[0.465s][info][class,load] javax.naming.directory.Attributes source: jrt:/java.naming
[0.465s][info][class,load] javax.naming.directory.InvalidAttributeIdentifierException source: jrt:/java.naming
[0.466s][info][class,load] javax.naming.CompositeName source: jrt:/java.naming
[0.466s][info][class,load] javax.naming.NameImpl source: jrt:/java.naming
[0.466s][info][class,load] com.sun.jndi.dns.DnsNameParser source: jrt:/jdk.naming.dns
[0.466s][info][class,load] com.sun.jndi.dns.NameNode source: jrt:/jdk.naming.dns
[0.466s][info][class,load] com.sun.jndi.dns.ZoneNode source: jrt:/jdk.naming.dns
[0.467s][info][class,load] com.sun.jndi.dns.DnsName source: jrt:/jdk.naming.dns
[0.467s][info][class,load] java.lang.IndexOutOfBoundsException source: jrt:/java.base
[0.467s][info][class,load] java.lang.ArrayIndexOutOfBoundsException source: jrt:/java.base
[0.467s][info][class,load] java.io.ObjectStreamException source: jrt:/java.base
[0.467s][info][class,load] java.io.StreamCorruptedException source: jrt:/java.base
[0.468s][info][class,load] com.sun.jndi.dns.CT source: jrt:/jdk.naming.dns
[0.468s][info][class,load] io.netty.util.internal.SocketUtils source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.468s][info][class,load] java.security.PrivilegedActionException source: jrt:/java.base
[0.468s][info][class,load] io.netty.util.internal.SocketUtils$10 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.469s][info][class,load] java.net.InetAddress source: shared objects file
[0.469s][info][class,load] java.net.InetAddress$1 source: shared objects file
[0.469s][info][class,load] jdk.internal.misc.JavaNetInetAddressAccess source: shared objects file
[0.469s][info][class,load] java.net.InetAddress$2 source: shared objects file
[0.469s][info][class,load] java.net.InetAddress$InetAddressHolder source: shared objects file
[0.469s][info][class,load] java.util.SortedSet source: shared objects file
[0.469s][info][class,load] java.util.NavigableSet source: shared objects file
[0.469s][info][class,load] java.util.concurrent.ConcurrentSkipListSet source: shared objects file
[0.469s][info][class,load] java.util.SortedMap source: shared objects file
[0.469s][info][class,load] java.util.NavigableMap source: shared objects file
[0.469s][info][class,load] java.util.concurrent.ConcurrentNavigableMap source: shared objects file
[0.469s][info][class,load] java.util.concurrent.ConcurrentSkipListMap source: shared objects file
[0.469s][info][class,load] java.util.concurrent.ConcurrentSkipListMap$Index source: shared objects file
[0.470s][info][class,load] java.util.concurrent.atomic.Striped64 source: shared objects file
[0.470s][info][class,load] java.util.concurrent.atomic.LongAdder source: shared objects file
[0.470s][info][class,load] java.util.concurrent.ConcurrentSkipListMap$Node source: shared objects file
[0.470s][info][class,load] java.net.InetAddressImplFactory source: shared objects file
[0.470s][info][class,load] java.net.InetAddressImpl source: shared objects file
[0.470s][info][class,load] java.net.Inet6AddressImpl source: shared objects file
[0.470s][info][class,load] java.net.InetAddress$NameService source: shared objects file
[0.470s][info][class,load] java.net.InetAddress$PlatformNameService source: shared objects file
[0.470s][info][class,load] sun.net.util.IPAddressUtil source: jrt:/java.base
[0.470s][info][class,load] java.net.Inet4Address source: shared objects file
[0.471s][info][class,load] java.net.InetSocketAddress$InetSocketAddressHolder source: jrt:/java.base
[0.471s][info][class,load] io.netty.resolver.dns.DnsServerAddresses source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.471s][info][class,load] io.netty.resolver.dns.SingletonDnsServerAddresses source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.472s][info][class,load] io.netty.resolver.dns.DefaultDnsServerAddresses source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.472s][info][class,load] io.netty.resolver.dns.DnsServerAddresses$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.472s][info][class,load] io.netty.resolver.dns.DnsServerAddresses$2 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.472s][info][class,load] io.netty.resolver.dns.RotationalDnsServerAddresses source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.472s][info][class,load] io.netty.resolver.dns.DnsServerAddressStream source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.472s][info][class,load] io.netty.resolver.dns.SingletonDnsServerAddresses$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.473s][info][class,load] io.vertx.core.impl.resolver.DnsResolverProvider$$Lambda$89/0x00000008400c5440 source: io.vertx.core.impl.resolver.DnsResolverProvider
[0.473s][info][class,load] io.netty.resolver.HostsFileParser source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.474s][info][class,load] io.netty.util.NetUtil source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.475s][info][class,load] java.net.Inet6Address source: jrt:/java.base
[0.475s][info][class,load] java.net.Inet6Address$Inet6AddressHolder source: jrt:/java.base
[0.476s][info][class,load] java.net.NetworkInterface source: jrt:/java.base
[0.476s][info][class,load] java.net.NetworkInterface$1 source: jrt:/java.base
[0.476s][info][class,load] java.net.InterfaceAddress source: jrt:/java.base
[0.476s][info][class,load] java.net.DefaultInterface source: jrt:/java.base
[0.477s][info][class,load] java.net.NetworkInterface$2 source: jrt:/java.base
[0.479s][info][class,load] io.netty.util.internal.SocketUtils$11 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.479s][info][class,load] io.netty.util.NetUtil$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.480s][info][class,load] io.netty.resolver.HostsFileEntries source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.480s][info][class,load] io.netty.resolver.dns.DefaultDnsCache source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.481s][info][class,load] io.netty.resolver.dns.DnsCacheEntry source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.481s][info][class,load] io.netty.resolver.dns.DnsAddressResolverGroup source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.481s][info][class,load] io.vertx.core.impl.resolver.DnsResolverProvider$1$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.482s][info][class,load] io.vertx.core.impl.DeploymentManager source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
